,token,lat,lon,hgt,lat_std,lon_std,hgt_std
0,1752,48.13853978034998,11.555921392431,521.4827678753063,0.049807388335466385,0.049470964819192886,0.05675005540251732
1,1753,48.13853875313654,11.55592132069131,521.4826477188617,0.049807388335466385,0.049470964819192886,0.05675005540251732
2,1754,48.13853772084199,11.555921250706444,521.4824403505772,0.049807388335466385,0.049470964819192886,0.05675005540251732
3,1755,48.13853668401156,11.555921182985669,521.4820251138881,0.049807388335466385,0.049470964819192886,0.05675005540251732
4,1756,48.13853459439101,11.55592105182602,521.4805460637435,0.049807388335466385,0.049470964819192886,0.05675005540251732
5,1757,48.13853354331178,11.555920999854223,521.4797030352056,0.04867652803659439,0.04838654026389122,0.05535396188497543
6,1758,48.13853249090201,11.555920955037386,521.4786657178774,0.04867652803659439,0.04838654026389122,0.05535396188497543
7,1759,48.13853143714436,11.555920919405686,521.4777399562299,0.04867652803659439,0.04838654026389122,0.05535396188497543
8,1760,48.13853037871488,11.555920895671699,521.4769916040823,0.04867652803659439,0.04838654026389122,0.05535396188497543
9,1761,48.138529315445865,11.555920876470617,521.4765635067597,0.04867652803659439,0.04838654026389122,0.05535396188497543
10,1762,48.138528248670426,11.555920852661771,521.4764188667759,0.04867652803659439,0.04838654026389122,0.05535396188497543
11,1763,48.138527180395165,11.555920822429295,521.4763421043754,0.04867652803659439,0.04838654026389122,0.05535396188497543
12,1764,48.13852611192862,11.55592078840959,521.4760061986744,0.04867652803659439,0.04838654026389122,0.05535396188497543
13,1765,48.138525043842755,11.555920746291466,521.4754554312676,0.04867652803659439,0.04838654026389122,0.05535396188497543
14,1766,48.138523975073,11.55592068980318,521.474886463955,0.04867652803659439,0.04838654026389122,0.05535396188497543
15,1767,48.138522904438254,11.555920621877439,521.47428204678,0.04867652803659439,0.04838654026389122,0.05535396188497543
16,1768,48.13852183167652,11.555920551575777,521.4736156808212,0.04867652803659439,0.04838654026389122,0.05535396188497543
17,1769,48.138520755172806,11.555920480623808,521.4729489013553,0.04867652803659439,0.04838654026389122,0.05535396188497543
18,1770,48.13851967441238,11.555920408409317,521.4724322082475,0.04867652803659439,0.04838654026389122,0.05535396188497543
19,1771,48.13851858801164,11.555920339674666,521.4720608368516,0.04867652803659439,0.04838654026389122,0.05535396188497543
20,1772,48.13851749432207,11.555920278522084,521.4716662401333,0.04867652803659439,0.04838654026389122,0.05535396188497543
21,1773,48.138516390985785,11.555920222258196,521.4711953317747,0.04867652803659439,0.04838654026389122,0.05535396188497543
22,1774,48.1385152765871,11.555920166856819,521.4706527851522,0.04867652803659439,0.04838654026389122,0.05535396188497543
23,1775,48.138514149668154,11.555920112339518,521.4699253961444,0.04867652803659439,0.04838654026389122,0.05535396188497543
24,1776,48.13851301018016,11.555920058561798,521.4689614381641,0.04867652803659439,0.04838654026389122,0.05535396188497543
25,1777,48.13851186185707,11.555919997958204,521.4679986108094,0.047485508024692535,0.0472378246486187,0.05388356000185013
26,1778,48.13851070328937,11.555919926966356,521.4672282058746,0.047485508024692535,0.0472378246486187,0.05388356000185013
27,1779,48.13850953382655,11.555919852730364,521.4665343239903,0.047485508024692535,0.0472378246486187,0.05388356000185013
28,1780,48.13850835207689,11.555919778089185,521.4658362781629,0.047485508024692535,0.0472378246486187,0.05388356000185013
29,1781,48.13850715749808,11.555919700873687,521.4650924699381,0.047485508024692535,0.0472378246486187,0.05388356000185013
30,1782,48.13850595049758,11.555919621241486,521.4644234571606,0.047485508024692535,0.0472378246486187,0.05388356000185013
31,1783,48.13850472980636,11.555919542602197,521.4637046167627,0.047485508024692535,0.0472378246486187,0.05388356000185013
32,1784,48.13850349616385,11.555919469992064,521.4629593240097,0.047485508024692535,0.0472378246486187,0.05388356000185013
33,1785,48.13850224988559,11.555919403154657,521.4623229689896,0.047485508024692535,0.0472378246486187,0.05388356000185013
34,1786,48.13850099166552,11.555919338957363,521.4618350965902,0.047485508024692535,0.0472378246486187,0.05388356000185013
35,1787,48.13849845290718,11.55591922627124,521.4611513912678,0.047485508024692535,0.0472378246486187,0.05388356000185013
36,1788,48.138497173759696,11.555919178520073,521.4606069773436,0.047485508024692535,0.0472378246486187,0.05388356000185013
37,1789,48.13849589027512,11.555919131445807,521.4600107679144,0.047485508024692535,0.0472378246486187,0.05388356000185013
38,1790,48.13849460323313,11.555919087398646,521.4593175854534,0.047485508024692535,0.0472378246486187,0.05388356000185013
39,1791,48.138493312032395,11.555919046650764,521.4585408130661,0.047485508024692535,0.0472378246486187,0.05388356000185013
40,1792,48.138492015251614,11.555919003462119,521.457821409218,0.047485508024692535,0.0472378246486187,0.05388356000185013
41,1793,48.13849071014674,11.55591895980867,521.4570739651099,0.047485508024692535,0.0472378246486187,0.05388356000185013
42,1794,48.138489399442584,11.555918920003808,521.4562792629004,0.047485508024692535,0.0472378246486187,0.05388356000185013
43,1795,48.138488083913394,11.555918880546074,521.455479525961,0.047485508024692535,0.0472378246486187,0.05388356000185013
44,1796,48.13848676757755,11.555918843804026,521.4547252468765,0.04622817039489746,0.04601215943694115,0.05234408378601074
45,1797,48.13848544992485,11.555918805467739,521.453925783746,0.04622817039489746,0.04601215943694115,0.05234408378601074
46,1798,48.13848413181594,11.555918763568496,521.4532724972814,0.04622817039489746,0.04601215943694115,0.05234408378601074
47,1799,48.13848281091727,11.555918720143351,521.4527166057378,0.04622817039489746,0.04601215943694115,0.05234408378601074
48,1800,48.138481486140115,11.555918678515834,521.4520767228678,0.04622817039489746,0.04601215943694115,0.05234408378601074
49,1801,48.138480156452076,11.555918641075488,521.4512719791383,0.04622817039489746,0.04601215943694115,0.05234408378601074
50,1802,48.138478824465565,11.55591860661376,521.4506142651662,0.04622817039489746,0.04601215943694115,0.05234408378601074
51,1803,48.138477489442565,11.555918577137787,521.4498998494819,0.04622817039489746,0.04601215943694115,0.05234408378601074
52,1804,48.13847615183834,11.555918554212498,521.4491124013439,0.04622817039489746,0.04601215943694115,0.05234408378601074
53,1805,48.13847481072105,11.55591853768645,521.4481248324737,0.04622817039489746,0.04601215943694115,0.05234408378601074
54,1806,48.13847346676486,11.555918522767984,521.447138024494,0.04622817039489746,0.04601215943694115,0.05234408378601074
55,1807,48.138472118992645,11.555918509098461,521.4460909552872,0.04622817039489746,0.04601215943694115,0.05234408378601074
56,1808,48.13847076841414,11.55591849859582,521.4451106516644,0.04622817039489746,0.04601215943694115,0.05234408378601074
57,1809,48.1384694171648,11.555918488868349,521.4442520067096,0.04622817039489746,0.04601215943694115,0.05234408378601074
58,1810,48.138468065287626,11.55591847634147,521.4436679342762,0.04622817039489746,0.04601215943694115,0.05234408378601074
59,1811,48.13846671115797,11.555918459321141,521.4433309659362,0.04622817039489746,0.04601215943694115,0.05234408378601074
60,1812,48.13846535315039,11.555918441386213,521.4429090563208,0.04622817039489746,0.04601215943694115,0.05234408378601074
61,1813,48.138463991825084,11.555918423989207,521.4423114210367,0.04622817039489746,0.04601215943694115,0.05234408378601074
62,1814,48.13846262786927,11.555918405028972,521.4416023185477,0.04622817039489746,0.04601215943694115,0.05234408378601074
63,1815,48.13846126292848,11.55591838783648,521.4408603711054,0.04622817039489746,0.04601215943694115,0.05234408378601074
64,1816,48.138459899023914,11.555918375950567,521.4400142850354,0.044898081570863724,0.04471923038363457,0.05071220174431801
65,1817,48.13845853276685,11.555918368160675,521.4390444075689,0.044898081570863724,0.04471923038363457,0.05071220174431801
66,1818,48.138457163543755,11.555918367068449,521.4381244499236,0.044898081570863724,0.04471923038363457,0.05071220174431801
67,1819,48.138455787815204,11.555918369907708,521.4371591666713,0.044898081570863724,0.04471923038363457,0.05071220174431801
68,1820,48.138454406767316,11.555918374047444,521.4362296648324,0.044898081570863724,0.04471923038363457,0.05071220174431801
69,1821,48.1384530211923,11.555918381978714,521.4352211654186,0.044898081570863724,0.04471923038363457,0.05071220174431801
70,1822,48.138451630795466,11.55591839676548,521.4340044977143,0.044898081570863724,0.04471923038363457,0.05071220174431801
71,1823,48.13845023512315,11.555918419784213,521.4326288187876,0.044898081570863724,0.04471923038363457,0.05071220174431801
72,1824,48.13844883494957,11.555918445059978,521.4313316065818,0.044898081570863724,0.04471923038363457,0.05071220174431801
73,1825,48.13844743100273,11.555918469457946,521.4302741950378,0.044898081570863724,0.04471923038363457,0.05071220174431801
74,1826,48.138446021812356,11.555918495834069,521.4292034935206,0.044898081570863724,0.04471923038363457,0.05071220174431801
75,1827,48.13844460577095,11.555918525838242,521.4279719470069,0.044898081570863724,0.04471923038363457,0.05071220174431801
76,1828,48.13844318188243,11.555918556795845,521.4266501348466,0.044898081570863724,0.04471923038363457,0.05071220174431801
77,1829,48.138441752032364,11.555918591216933,521.4253978086635,0.044898081570863724,0.04471923038363457,0.05071220174431801
78,1830,48.1384403178381,11.555918630288994,521.4244307372719,0.044898081570863724,0.04471923038363457,0.05071220174431801
79,1831,48.13843887960285,11.555918669672485,521.4237809926271,0.044898081570863724,0.04471923038363457,0.05071220174431801
80,1832,48.13843743624174,11.555918710923958,521.4230734268203,0.044898081570863724,0.04471923038363457,0.05071220174431801
81,1833,48.13843598949929,11.555918755146834,521.4221600871533,0.044898081570863724,0.04471923038363457,0.05071220174431801
82,1834,48.138434540589756,11.555918801296759,521.4211597898975,0.044898081570863724,0.04471923038363457,0.05071220174431801
83,1835,48.13843309110818,11.555918849389677,521.4201800981537,0.044898081570863724,0.04471923038363457,0.05071220174431801
84,1836,48.13843163812821,11.55591889264281,521.4193141460419,0.043477755039930344,0.043336059898138046,0.04900454357266426
85,1837,48.13843017947671,11.555918931557542,521.4185011042282,0.043477755039930344,0.043336059898138046,0.04900454357266426
86,1838,48.138428716302144,11.555918973441218,521.4174116458744,0.043477755039930344,0.043336059898138046,0.04900454357266426
87,1839,48.138427253230155,11.555919015083157,521.416392782703,0.043477755039930344,0.043336059898138046,0.04900454357266426
88,1840,48.13842578842737,11.555919054809209,521.4154506400228,0.043477755039930344,0.043336059898138046,0.04900454357266426
89,1841,48.13842432443043,11.555919097667816,521.4145243037492,0.043477755039930344,0.043336059898138046,0.04900454357266426
90,1842,48.138422860984406,11.555919146183918,521.4136130483821,0.043477755039930344,0.043336059898138046,0.04900454357266426
91,1843,48.1384213970324,11.555919199912326,521.4127086205408,0.043477755039930344,0.043336059898138046,0.04900454357266426
92,1844,48.138418470498486,11.55591933802389,521.4111851993948,0.043477755039930344,0.043336059898138046,0.04900454357266426
93,1845,48.13841700603782,11.55591941805954,521.4104242920876,0.043477755039930344,0.043336059898138046,0.04900454357266426
94,1846,48.13841554093699,11.555919496955038,521.4097455535084,0.043477755039930344,0.043336059898138046,0.04900454357266426
95,1847,48.13841407677264,11.555919575238166,521.4091817187145,0.043477755039930344,0.043336059898138046,0.04900454357266426
96,1848,48.13841261341194,11.555919657578572,521.4086910802871,0.043477755039930344,0.043336059898138046,0.04900454357266426
97,1849,48.13841114929908,11.555919740321796,521.4082611836493,0.043477755039930344,0.043336059898138046,0.04900454357266426
98,1850,48.13840968496061,11.555919820764007,521.4078509164974,0.043477755039930344,0.043336059898138046,0.04900454357266426
99,1851,48.13840822010442,11.555919898503523,521.4074446884915,0.043477755039930344,0.043336059898138046,0.04900454357266426
100,1852,48.138406755189436,11.555919973561444,521.4071508906782,0.043477755039930344,0.043336059898138046,0.04900454357266426
101,1853,48.138405291150164,11.5559200516065,521.4068596297875,0.043477755039930344,0.043336059898138046,0.04900454357266426
102,1854,48.1384038301962,11.555920136385968,521.4065259722993,0.043477755039930344,0.043336059898138046,0.04900454357266426
103,1855,48.13840236957264,11.555920225132395,521.4061398459598,0.041981812566518784,0.041870877146720886,0.04717347398400307
104,1856,48.138400911045366,11.5559203163057,521.4056863160804,0.041981812566518784,0.041870877146720886,0.04717347398400307
105,1857,48.13839945824506,11.555920416630956,521.4049782790244,0.041981812566518784,0.041870877146720886,0.04717347398400307
106,1858,48.138398013160135,11.555920530362336,521.4039668198675,0.041981812566518784,0.041870877146720886,0.04717347398400307
107,1859,48.13839657639777,11.555920652833684,521.4030948607251,0.041981812566518784,0.041870877146720886,0.04717347398400307
108,1860,48.13839514431669,11.555920779854656,521.4025178169832,0.041981812566518784,0.041870877146720886,0.04717347398400307
109,1861,48.1383937157504,11.555920912274665,521.4020967809483,0.041981812566518784,0.041870877146720886,0.04717347398400307
110,1862,48.138392288739716,11.555921053433929,521.4017446041107,0.041981812566518784,0.041870877146720886,0.04717347398400307
111,1863,48.138390867175104,11.555921200059778,521.4015707457438,0.041981812566518784,0.041870877146720886,0.04717347398400307
112,1864,48.13838945421806,11.555921345358824,521.4015948353335,0.041981812566518784,0.041870877146720886,0.04717347398400307
113,1865,48.138388051931145,11.555921491179838,521.4017880512401,0.041981812566518784,0.041870877146720886,0.04717347398400307
114,1866,48.13838665936064,11.555921640400527,521.4019459402189,0.041981812566518784,0.041870877146720886,0.04717347398400307
115,1867,48.13838527540724,11.555921789042863,521.4021805366501,0.041981812566518784,0.041870877146720886,0.04717347398400307
116,1868,48.138383900509275,11.555921940283842,521.4024063041434,0.041981812566518784,0.041870877146720886,0.04717347398400307
117,1869,48.13838253253967,11.55592209268413,521.4024485303089,0.041981812566518784,0.041870877146720886,0.04717347398400307
118,1870,48.1383811720638,11.555922247856309,521.4022893132642,0.041981812566518784,0.041870877146720886,0.04717347398400307
119,1871,48.1383784712948,11.555922566206275,521.4015323892236,0.041981812566518784,0.041870877146720886,0.04717347398400307
120,1872,48.13837712844446,11.555922733877953,521.4011001856998,0.041981812566518784,0.041870877146720886,0.04717347398400307
121,1873,48.13837578969546,11.555922905471993,521.4008153453469,0.041981812566518784,0.041870877146720886,0.04717347398400307
122,1874,48.138374454679955,11.55592307242383,521.4004539093003,0.04040669649839401,0.040243882685899734,0.04527224972844124
123,1875,48.138373121797585,11.555923238613646,521.399840737693,0.04040669649839401,0.040243882685899734,0.04527224972844124
124,1876,48.138370465057776,11.55592357957599,521.398292706348,0.04040669649839401,0.040243882685899734,0.04527224972844124
125,1877,48.13836914348016,11.555923757497867,521.3975752396509,0.04040669649839401,0.040243882685899734,0.04527224972844124
126,1878,48.138367824263504,11.55592393145279,521.3969019846991,0.04040669649839401,0.040243882685899734,0.04527224972844124
127,1879,48.138366508555784,11.55592410008216,521.3962872829288,0.04040669649839401,0.040243882685899734,0.04527224972844124
128,1880,48.13836519656549,11.555924271743462,521.3953360831365,0.04040669649839401,0.040243882685899734,0.04527224972844124
129,1881,48.138362581941976,11.555924615830216,521.3930898448452,0.04040669649839401,0.040243882685899734,0.04527224972844124
130,1882,48.138361281204425,11.555924781394312,521.3923907224089,0.04040669649839401,0.040243882685899734,0.04527224972844124
131,1883,48.13835998629248,11.55592494992667,521.3916619597003,0.04040669649839401,0.040243882685899734,0.04527224972844124
132,1884,48.13835869907543,11.555925125249765,521.3907999685034,0.04040669649839401,0.040243882685899734,0.04527224972844124
133,1885,48.13835741745838,11.5559253024716,521.3898193957284,0.04040669649839401,0.040243882685899734,0.04527224972844124
134,1886,48.1383561423834,11.555925479162783,521.3888424234465,0.04040669649839401,0.040243882685899734,0.04527224972844124
135,1887,48.13835487370684,11.55592565479732,521.3877070667222,0.04040669649839401,0.040243882685899734,0.04527224972844124
136,1888,48.13835236038545,11.55592600342937,521.3854539413005,0.04040669649839401,0.040243882685899734,0.04527224972844124
137,1889,48.13835111448054,11.555926172117463,521.3844620278105,0.04040669649839401,0.040243882685899734,0.04527224972844124
138,1890,48.13834987401075,11.555926338301411,521.3834596723318,0.04040669649839401,0.040243882685899734,0.04527224972844124
139,1891,48.1383486373583,11.555926504947386,521.3824172616005,0.038713548332452774,0.03852056339383125,0.04325028881430626
140,1892,48.13834740556945,11.555926669366228,521.3815231528133,0.038713548332452774,0.03852056339383125,0.04325028881430626
141,1893,48.13834617972752,11.555926833624687,521.380684921518,0.038713548332452774,0.03852056339383125,0.04325028881430626
142,1894,48.13834496116214,11.555927000674698,521.3798961956054,0.038713548332452774,0.03852056339383125,0.04325028881430626
143,1895,48.13834374773706,11.55592717027364,521.3790489016101,0.038713548332452774,0.03852056339383125,0.04325028881430626
144,1896,48.138342537654694,11.555927345204744,521.3781551131979,0.038713548332452774,0.03852056339383125,0.04325028881430626
145,1897,48.13834132948175,11.55592752167797,521.3772077970207,0.038713548332452774,0.03852056339383125,0.04325028881430626
146,1898,48.138340123418665,11.555927693829414,521.3762213448063,0.038713548332452774,0.03852056339383125,0.04325028881430626
147,1899,48.13833891879784,11.555927861439557,521.3751363595948,0.03871353343129158,0.03852056339383125,0.04325030371546745
148,1900,48.138337715500704,11.555928024250077,521.3739022640511,0.03871353343129158,0.03852056339383125,0.04325030371546745
149,1901,48.13833651223045,11.555928184423959,521.372304841876,0.03871353343129158,0.03852056339383125,0.04325030371546745
150,1902,48.138335309496554,11.55592833970157,521.3706203019246,0.03871353343129158,0.03852056339383125,0.04325030371546745
151,1903,48.1383341056662,11.555928484844454,521.3691994119436,0.03871353343129158,0.03852056339383125,0.04325030371546745
152,1904,48.13833290261481,11.555928619403124,521.368065495044,0.03871353343129158,0.03852056339383125,0.04325030371546745
153,1905,48.13833050185437,11.555928873437212,521.3661403357983,0.03871353343129158,0.03852056339383125,0.04325030371546745
154,1906,48.13832930267709,11.55592899089381,521.3653124673292,0.03871353343129158,0.03852056339383125,0.04325030371546745
155,1907,48.13832810595752,11.555929104221853,521.3646543147042,0.03871353343129158,0.03852056339383125,0.04325030371546745
156,1908,48.13832691200154,11.55592921841592,521.364065784961,0.03871353343129158,0.03852056339383125,0.04325030371546745
157,1909,48.13832572014819,11.555929333476053,521.3635336272418,0.03871353343129158,0.03852056339383125,0.04325030371546745
158,1910,48.13832452687226,11.5559294475613,521.3629981568083,0.0368901789188385,0.03668632730841637,0.04109290987253189
159,1911,48.138323332809684,11.555929563377356,521.3623051252216,0.0368901789188385,0.03668632730841637,0.04109290987253189
160,1912,48.138322140779394,11.555929678099439,521.3614694820717,0.0368901789188385,0.03668632730841637,0.04109290987253189
161,1913,48.13832095024333,11.555929788170891,521.3605277035385,0.0368901789188385,0.03668632730841637,0.04109290987253189
162,1914,48.138319761986715,11.555929893548937,521.3595988154411,0.0368901789188385,0.03668632730841637,0.04109290987253189
163,1915,48.1383185760338,11.55592999417805,521.3586687678471,0.0368901789188385,0.03668632730841637,0.04109290987253189
