token,lat,lon,hgt,lat_std,lon_std,hgt_std
3730,48.13670135695027,11.551899491826628,521.9937723949552,0.010543854907155037,0.0063147335313260555,0.016800591722130775
3731,48.136701336288645,11.551899491138467,521.9938718732446,0.010635565035045147,0.006363007705658674,0.016977548599243164
3732,48.13670135835615,11.551899474789854,521.9910396682099,0.010713360272347927,0.006407976150512695,0.01714749075472355
3733,48.13670135206487,11.551899485025244,521.9941942254081,0.010790441185235977,0.006450350861996412,0.017306219786405563
3734,48.136701336282805,11.551899494170959,521.9929594434798,0.010866643860936165,0.006492660380899906,0.01746363937854767
3735,48.136701328115365,11.55189948712564,521.990841217339,0.010947159491479397,0.006537735462188721,0.01763291098177433
3736,48.1367013303451,11.551899486577566,521.9904361078516,0.011016763746738434,0.006581253372132778,0.017795627936720848
3737,48.13670132938032,11.551899476774,521.9918887289241,0.011088879778981209,0.006623483262956142,0.017954625189304352
3738,48.13670131904549,11.551899476074627,521.9912302736193,0.011162633076310158,0.006666033063083887,0.018120231106877327
3739,48.136701332687814,11.551899477515386,521.9907884057611,0.011599046178162098,0.006860694848001003,0.018665378913283348
3740,48.13670131681418,11.551899483799032,521.9914692025632,0.01169007271528244,0.006906040944159031,0.018842628225684166
3741,48.13670132447697,11.551899506404869,521.9944923724979,0.011781847104430199,0.00695056514814496,0.019006064161658287
3742,48.13670133856101,11.551899478265486,521.9899975126609,0.011863489635288715,0.006995423696935177,0.019174769520759583
3743,48.13670132410318,11.5518994907997,521.9903298132122,0.01193936262279749,0.007038463838398457,0.019330183044075966
3744,48.13670131144784,11.551899496448645,521.9941679146141,0.012024208903312683,0.007081492803990841,0.019489778205752373
3745,48.136701331815054,11.551899477052594,521.9911745777354,0.010161364451050758,0.0061666397377848625,0.016223957762122154
3746,48.13670134420041,11.551899479315454,521.9919893890619,0.010242173448204994,0.006211169064044952,0.01639801636338234
3747,48.136701340537336,11.551899475678377,521.9940574243665,0.010322300717234612,0.006258247420191765,0.01657937467098236
3748,48.136701320424486,11.551899503830233,521.9929937226698,0.01039961725473404,0.006302580237388611,0.016746096312999725
3749,48.13670134635612,11.551899498591203,521.9940284015611,0.010477051138877869,0.006346162408590317,0.016913075000047684
3750,48.13670133051914,11.551899511730603,521.9937141556293,0.010556016117334366,0.006394789554178715,0.01709948107600212
3751,48.13670137207376,11.551899499891636,521.9943711329252,0.010634426027536392,0.006438036449253559,0.01726364530622959
3752,48.1367013421191,11.551899503677856,521.9935260545462,0.010712872259318829,0.00647953012958169,0.01741386018693447
3753,48.136701329252695,11.551899493720171,521.9912235327065,0.010787265375256538,0.006521173752844334,0.017571404576301575
3754,48.136701340028516,11.551899501230006,521.9936214359477,0.010860227979719639,0.006564983166754246,0.017737889662384987
3755,48.13670133854659,11.551899499565396,521.9946867665276,0.010933115147054195,0.006609058007597923,0.0179059449583292
3756,48.1367013222424,11.551899495878112,521.990141639486,0.011002483777701855,0.00664954399690032,0.01805015280842781
3757,48.136701309312926,11.551899505898255,521.9916761713102,0.01107850018888712,0.006690662354230881,0.018200334161520004
3758,48.13670133877771,11.551899511987363,521.994272466749,0.011156156659126282,0.006732223555445671,0.01835492067039013
3759,48.1367013467056,11.551899504778524,521.9927098648623,0.011560424230992794,0.006922312080860138,0.018889237195253372
3760,48.13670133467708,11.551899485164604,521.9928637305275,0.011643007397651672,0.006965469568967819,0.01905890926718712
3761,48.1367013499856,11.551899491648259,521.9935800982639,0.01171977911144495,0.007008318789303303,0.0192223209887743
3762,48.13670134032977,11.551899503636777,521.994704933837,0.011879588477313519,0.007093104533851147,0.019545601680874825
3763,48.1367013286801,11.551899469045992,521.9921961380169,0.009986555203795433,0.006104931700974703,0.016047503799200058
3764,48.13670133896278,11.551899446819508,521.9913147678599,0.010157948359847069,0.0062010521069169044,0.01640891283750534
3765,48.136701333342295,11.551899457599092,521.9893958084285,0.010245071724057198,0.006250663660466671,0.016593748703598976
3766,48.136701330321095,11.551899453581335,521.9902781099081,0.01033120509237051,0.0062959990464150906,0.01677420549094677
3767,48.136701332263684,11.551899461440037,521.9939206289127,0.01041161548346281,0.006341146305203438,0.016940796747803688
3768,48.136701324294144,11.551899444459444,521.988384748809,0.010500635020434856,0.006386931054294109,0.017111225053668022
3769,48.13670132083602,11.551899456046417,521.9924916978925,0.010579690337181091,0.006432768888771534,0.017281517386436462
3770,48.13670134178595,11.551899439132196,521.9908437682316,0.010665864683687687,0.006477306596934795,0.017439115792512894
3771,48.136701325116306,11.551899451266749,521.990294248797,0.010770061053335667,0.00652112765237689,0.017600970342755318
3772,48.1367013500505,11.55189946458403,521.9903466645628,0.010849869810044765,0.006564431823790073,0.017767811194062233
3773,48.13670129954996,11.551899475870176,521.9906390774995,0.010935760103166103,0.006607620976865292,0.01792966201901436
3774,48.13670134788626,11.551899458060655,521.9908453784883,0.011023540049791336,0.006647274363785982,0.018078461289405823
3775,48.13670132197109,11.551899473606394,521.989515369758,0.011103183962404728,0.0066923038102686405,0.018240515142679214
3776,48.13670130689074,11.55189943966235,521.9861619276926,0.0111767016351223,0.006737442221492529,0.018399212509393692
3777,48.136701321443475,11.551899439239754,521.9870041152462,0.01159242819994688,0.006928225979208946,0.01893949694931507
3778,48.13670131226579,11.551899437568403,521.9869772326201,0.011686000041663647,0.00697336345911026,0.01911664567887783
3779,48.1367013119607,11.55189945176819,521.9868232337758,0.011772763915359974,0.007019157987087965,0.019285554066300392
3780,48.13670131079043,11.551899454735771,521.9850520044565,0.01184829231351614,0.007060397416353226,0.019439084455370903
3781,48.136701308837985,11.551899441833573,521.9856617143378,0.011923961341381073,0.007105540484189987,0.019605187699198723
3782,48.13670132276607,11.551899450768405,521.9856180539355,0.012001930736005306,0.00714954873546958,0.019764723256230354
3783,48.13670136096932,11.551899494187197,521.9956019101664,0.010088748298585415,0.006033365149050951,0.016217708587646484
3784,48.13670133336897,11.551899501045266,521.9944144412875,0.010172559879720211,0.0060809277929365635,0.016397278755903244
3785,48.1367013602424,11.551899478192729,521.9928781017661,0.010260866954922676,0.006130683701485395,0.01658332720398903
3786,48.13670134456949,11.551899480566668,521.9938138462603,0.010353713296353817,0.006178995594382286,0.01676562987267971
3787,48.136701335293104,11.551899498448106,521.9948184173554,0.010435120202600956,0.006231687031686306,0.01695338822901249
3788,48.13670133392606,11.551899497102886,521.995171985589,0.010519345290958881,0.006284012459218502,0.01712835766375065
3789,48.13670134999244,11.551899479108148,521.9963727816939,0.01059659756720066,0.006326836999505758,0.017290402203798294
3790,48.136701320836146,11.551899494309206,521.9950127704069,0.010680796578526497,0.006368649657815695,0.017445681616663933
3791,48.13670133250596,11.551899496515508,521.9953738544136,0.010768013074994087,0.006409624591469765,0.017597706988453865
3792,48.13670133036947,11.551899489175804,521.9952089218423,0.01086883433163166,0.006454066373407841,0.01776474341750145
3793,48.13670132843177,11.551899488199137,521.9932897510007,0.010951217263936996,0.006496461108326912,0.017921466380357742
3794,48.13670133437262,11.551899503043794,521.9947398127988,0.011015938594937325,0.006537348963320255,0.018069377169013023
3795,48.13670133279444,11.551899500237825,521.9971564235166,0.011089278385043144,0.006581516470760107,0.018229464069008827
3796,48.13670130720964,11.55189950062877,521.9960729144514,0.011169650591909885,0.006621691398322582,0.018373951315879822
3797,48.13670132037931,11.551899502557104,521.9971680678427,0.011587412096560001,0.006815058644860983,0.01890975795686245
3798,48.136701313597946,11.551899500614198,521.997510805726,0.011691327206790447,0.0068684592843055725,0.0191046129912138
3799,48.13670131482313,11.551899508041133,521.9965407215059,0.01178617775440216,0.006917186547070742,0.019284581765532494
3800,48.13670131715337,11.551899491631554,521.9948442084715,0.011872699484229088,0.006962060462683439,0.01944749616086483
3801,48.136701313598195,11.5518994897949,521.9962426209822,0.011951847933232784,0.007005153223872185,0.01960504986345768
3802,48.136701300825386,11.551899476042223,521.989088518545,0.010042267851531506,0.0059408023953437805,0.01602441817522049
3803,48.136701297782594,11.551899464596232,521.9878404494375,0.01013968139886856,0.005992068909108639,0.016221702098846436
3804,48.13670130786562,11.55189947851724,521.9879743717611,0.010240633971989155,0.006042195484042168,0.016406754031777382
3805,48.136701299800144,11.551899487796891,521.9939901288599,0.01032489724457264,0.006090971641242504,0.016583481803536415
3806,48.1367013025847,11.551899473753954,521.9889984484762,0.010410626418888569,0.0061395782977342606,0.016767103224992752
3807,48.1367012905675,11.55189948787802,521.9908789778128,0.010497041046619415,0.006188803818076849,0.016939960420131683
3808,48.136701304379145,11.551899490244853,521.9919084003195,0.010583140887320042,0.0062329769134521484,0.017108198255300522
3809,48.13670129218377,11.55189947688207,521.9916190840304,0.010662502609193325,0.006280267145484686,0.017280282452702522
3810,48.13670128270356,11.551899489810491,521.991362969391,0.010735086165368557,0.0063256435096263885,0.017443286255002022
3811,48.1367012929738,11.551899485902053,521.9902979591861,0.01080370508134365,0.006369025446474552,0.01760065369307995
3812,48.136701290165014,11.551899479605707,521.9893917059526,0.010888472199440002,0.00641210051253438,0.017758842557668686
3813,48.136701281644946,11.551899505486716,521.9898902820423,0.010965202935039997,0.006455239839851856,0.017914125695824623
3814,48.13670128917933,11.551899495269092,521.9897696292028,0.011047947220504284,0.00649894867092371,0.018067987635731697
3815,48.13670129098172,11.551899503441089,521.9933869121596,0.011117039248347282,0.006543328985571861,0.0182231143116951
3816,48.13670130904118,11.551899492331248,521.9914414361119,0.011197270825505257,0.006586112547665834,0.018373752012848854
3817,48.13670129551508,11.551899487833317,521.9903677944094,0.011649062857031822,0.006787651684135199,0.018904799595475197
3818,48.136701302192584,11.5518994935638,521.9908416951075,0.011734044179320335,0.006833776365965605,0.019084012135863304
3819,48.136701299466935,11.551899490247008,521.9898790493608,0.011809362098574638,0.00687975762411952,0.01925421692430973
3820,48.13670128998406,11.551899510475806,521.989451020956,0.011884262785315514,0.006923404056578875,0.019420882686972618
3821,48.13670129774908,11.551899516820631,521.9897406548262,0.011973224580287933,0.0069648502394557,0.01958278939127922
3822,48.13670128292491,11.551899503684945,521.9892606902868,0.012047618627548218,0.007006739731878042,0.019739598035812378
3823,48.136701310252406,11.551899478897854,521.9872726229951,0.010107198730111122,0.005955346394330263,0.016171801835298538
3824,48.13670130447735,11.551899469387244,521.9870425034314,0.01020548865199089,0.006003240589052439,0.01634940877556801
3825,48.13670130873509,11.55189948045775,521.9851574050263,0.010285116732120514,0.006049327086657286,0.016521239653229713
3826,48.136701295473756,11.551899488898783,521.9870974570513,0.010366344824433327,0.006094314623624086,0.016689300537109375
3827,48.13670129438705,11.551899501066199,521.9899863228202,0.010443447157740593,0.0061407433822751045,0.01685800589621067
3828,48.13670128239945,11.551899493835544,521.9896008074284,0.010540271177887917,0.00618972210213542,0.017028773203492165
3829,48.13670128881948,11.55189948534432,521.9889204679057,0.010618205182254314,0.006235926412045956,0.01720406301319599
3830,48.1367012997467,11.551899470113828,521.9882059143856,0.010704737156629562,0.0062830508686602116,0.017380012199282646
3831,48.13670130287263,11.551899471656558,521.9909548889846,0.010783369652926922,0.006326749920845032,0.017540734261274338
3832,48.136701283697086,11.551899494082216,521.9898483091965,0.01087675616145134,0.006368779577314854,0.017694532871246338
3833,48.13670127259231,11.551899503487789,521.9851087741554,0.010953113436698914,0.006411848124116659,0.0178555715829134
3834,48.136701288540486,11.551899518772249,521.9903004411608,0.011040052399039268,0.00645945779979229,0.01802733726799488
3835,48.13670128693315,11.5518995184952,521.9881437132135,0.011103237047791481,0.006499243434518576,0.018173838034272194
3836,48.13670125495561,11.551899504157646,521.9870198806748,0.01116879004985094,0.006539217662066221,0.01831679604947567
3837,48.136701275234316,11.551899489147742,521.9866972370073,0.011621899902820587,0.006730797700583935,0.018849384039640427
3838,48.136701263172974,11.551899442193992,521.9869762538001,0.011718510650098324,0.006778172682970762,0.019023478031158447
3839,48.13670125880212,11.551899392978363,521.9871167410165,0.011805196292698383,0.006823319010436535,0.019197648391127586
3840,48.13670124899025,11.551899355179895,521.9897948522121,0.01188352145254612,0.006868551950901747,0.01936197653412819
3841,48.136701250787226,11.551899268312013,521.9849637579173,0.011957753449678421,0.006911928299814463,0.019525762647390366
3842,48.13670129801443,11.551899169993725,521.9855973469093,0.010019385255873203,0.00587843731045723,0.015952186658978462
3843,48.13670128248419,11.55189906277808,521.9844336993992,0.010105697438120842,0.005931955296546221,0.016144398599863052
3844,48.13670128197001,11.55189778282544,521.9846097286791,0.010643178597092628,0.006268001627177,0.017217367887496948
3845,48.136701246010084,11.551897462339687,521.9820527052507,0.010723703540861607,0.006328349467366934,0.017404960468411446
3846,48.136701276109584,11.551897105033438,521.9825127292424,0.010798092931509018,0.006379375699907541,0.017569176852703094
3847,48.13670129981298,11.551896790895073,521.984603417106,0.010884511284530163,0.006430498324334621,0.01773609034717083
3848,48.136701350103294,11.551896465581581,521.9917434686795,0.010966762900352478,0.006476269103586674,0.017893251031637192
3849,48.13670112457228,11.551895088113989,521.9882367569953,0.012703432701528072,0.006664434913545847,0.01849512942135334
3850,48.136701074511,11.551894557685317,521.9891839483753,0.013178741559386253,0.006920201703906059,0.019081177189946175
3851,48.136701136813876,11.551893953610852,521.9837515121326,0.01328210812062025,0.006993311457335949,0.019276432693004608
3852,48.13670112853622,11.551893374069564,521.9861438423395,0.013390330597758293,0.007069137878715992,0.01945941150188446
3853,48.1367011011263,11.551892731844275,521.9858223740011,0.0135377561673522,0.007228122092783451,0.019655542448163033
3854,48.13670109963812,11.551892002907186,521.9800975508988,0.013658463954925537,0.00729384645819664,0.019828617572784424
3855,48.13670147120531,11.55188834369188,522.0028899814934,0.013657630421221256,0.007828019559383392,0.01780022867023945
3856,48.136701425718805,11.551886616903243,521.9971905183047,0.013913084752857685,0.00810511875897646,0.018406974151730537
3857,48.13670131168127,11.551884865508615,521.9962507775053,0.015744632109999657,0.01013267319649458,0.020677752792835236
3858,48.1367012524858,11.551883913904499,521.9962367108092,0.015840880572795868,0.010216671042144299,0.02119452878832817
3859,48.1367012080684,11.551879785839525,522.0117792217061,0.02320827543735504,0.011819356121122837,0.02235747128725052
3860,48.136701499739786,11.551878730055494,522.019090407528,0.023892661556601524,0.012226722203195095,0.022712182253599167
3861,48.13670140898468,11.551877540688903,522.0142188807949,0.027539510279893875,0.014552738517522812,0.025538265705108643
3862,48.13670172158376,11.551873956584778,522.0264334026724,0.028898391872644424,0.014976123347878456,0.026129042729735374
3863,48.13670154420483,11.551872721640175,522.0274216802791,0.0322764590382576,0.015367788262665272,0.02683754824101925
3864,48.1367013509384,11.551871377512489,522.0173013582826,0.02629346027970314,0.012153656221926212,0.02154604345560074
3865,48.136701175515505,11.551870072218804,522.0169034879655,0.02764265425503254,0.012297471985220909,0.021802587434649467
3866,48.13670115805526,11.55186860394225,521.9994844272733,0.028349118307232857,0.012471502646803856,0.02211899124085903
3867,48.13670117004162,11.551867089998629,521.989509453997,0.029058894142508507,0.012718666344881058,0.022418152540922165
3868,48.1367010700595,11.551865747369305,522.0008636498824,0.02946600690484047,0.012723613530397415,0.022577550262212753
3869,48.13670117500102,11.551864307037212,522.0054298564792,0.030329212546348572,0.013169310055673122,0.023049192503094673
3870,48.13670134721262,11.55185806549736,521.9981255279854,0.032798174768686295,0.013584818691015244,0.023892464116215706
3871,48.13670138665411,11.55185641412925,522.0000158622861,0.032983891665935516,0.013654879294335842,0.024067150428891182
3872,48.13670156027259,11.551854628789114,521.9873526683077,0.026878168806433678,0.010407652705907822,0.022631581872701645
3873,48.136701490107924,11.551852948724846,521.9918235233054,0.033455513417720795,0.013796619139611721,0.024425555020570755
3874,48.136701632867315,11.551849525130908,522.0060192253441,0.02843419276177883,0.010664583183825016,0.02332119829952717
3875,48.136701216811396,11.55184802680264,522.0159565815702,0.03528118133544922,0.013520536944270134,0.025872787460684776
3876,48.13670087877824,11.551846556451778,522.0449763834476,0.04037095978856087,0.015581841580569744,0.02695058286190033
3877,48.136700842934886,11.551844634906221,522.0366264767945,0.04262635484337807,0.01927070878446102,0.031073447316884995
3878,48.136701353232155,11.551842583546172,522.0217443080619,0.04410664364695549,0.019821684807538986,0.03160955756902695
3879,48.13670115726669,11.55184084703667,522.0265735490248,0.04652448371052742,0.025189967826008797,0.03828844800591469
3880,48.13670143582835,11.551839157642187,522.0552692217752,0.04342014342546463,0.025116370990872383,0.035552263259887695
3881,48.136701344215844,11.551837544380694,522.0729678664356,0.044607896357774734,0.025477513670921326,0.03606826439499855
3882,48.13670125838623,11.551835623075723,522.073689150624,0.04532532021403313,0.02566823549568653,0.03627064451575279
3883,48.13670149680821,11.551833672251082,522.0749862389639,0.04644877836108208,0.026155872270464897,0.03678368031978607
3884,48.136701371879525,11.551831788027718,522.065906832926,0.04721790924668312,0.026331014931201935,0.03696968033909798
3885,48.136701247942796,11.551829922298957,522.0721274530515,0.047870367765426636,0.026475748047232628,0.03714553266763687
3886,48.13670118251398,11.55182824147466,522.0881141638383,0.04840745031833649,0.026572590693831444,0.037299130111932755
3887,48.136701170304285,11.551826238346193,522.0656645726413,0.04933064058423042,0.02794255129992962,0.03922455385327339
3888,48.13670113242585,11.551824514335422,522.0844326447695,0.04990439489483833,0.027059968560934067,0.03788478672504425
3889,48.13670141353158,11.551822479544121,522.0645637344569,0.05036389082670212,0.027137231081724167,0.037992607802152634
3890,48.13670145235862,11.551820677551005,522.0733992261812,0.05066096410155296,0.02707849256694317,0.03793348744511604
3891,48.13670124650687,11.551818875740505,522.0755739659071,0.050999563187360764,0.027094293385744095,0.038058679550886154
3892,48.13670145128683,11.551816906072395,522.0750735336915,0.0513458289206028,0.027107708156108856,0.038282908499240875
3893,48.136701342541684,11.551815035676166,522.0691406466067,0.05162624269723892,0.02932225540280342,0.04178972914814949
3894,48.136701547367295,11.551813077032454,522.0682651586831,0.05174914374947548,0.029283342882990837,0.04182473197579384
3895,48.13670145124965,11.551811419392457,522.0793132511899,0.058767516165971756,0.034003011882305145,0.04834437370300293
3896,48.13670138021088,11.551809613072033,522.0913427202031,0.059670187532901764,0.03433583676815033,0.04882948845624924
3897,48.136701132393306,11.551807783890984,522.0951071213931,0.060404982417821884,0.03443413972854614,0.04892789572477341
3898,48.13670159116598,11.551805650243416,522.0602901391685,0.06140590086579323,0.034606777131557465,0.04907575249671936
3899,48.13670154613578,11.551803377172098,522.0214763749391,0.03881170228123665,0.021840399131178856,0.03377656638622284
3900,48.136701312067686,11.551801520179044,522.0301633970812,0.03990068659186363,0.02333652414381504,0.036053068935871124
3901,48.1367013049053,11.551799721533424,522.0404255548492,0.04036949202418327,0.02331949956715107,0.0360482893884182
3902,48.13670150838088,11.551798019027387,522.0636997632682,0.04289959371089935,0.02627033367753029,0.03926928713917732
3903,48.136701853074136,11.551795979411585,522.049378067255,0.04462905600667,0.02792644500732422,0.041070159524679184
3904,48.13670149578038,11.551794240605895,522.0680311946198,0.04499484598636627,0.027981940656900406,0.04122888296842575
3905,48.13670151264685,11.551792340040292,522.0630196966231,0.04482248052954674,0.027265770360827446,0.04052203148603439
3906,48.136701523330764,11.551790403986566,522.0597513150424,0.04452107846736908,0.026342712342739105,0.03965010493993759
3907,48.136701711621924,11.551788353911501,522.0519390143454,0.04437124729156494,0.025608383119106293,0.03914501518011093
3908,48.13670213316141,11.551786356360587,522.0417782561854,0.04561992734670639,0.02687952108681202,0.04049636796116829
3909,48.136701352068755,11.55189950834438,521.9939586836845,0.010235278867185116,0.005920657888054848,0.01609848253428936
3910,48.136701332873386,11.551899509362304,521.9908210318536,0.010314038954675198,0.0059659723192453384,0.016272854059934616
3911,48.13670135985089,11.55189949936969,521.9927336750552,0.010410059243440628,0.006014406215399504,0.016453305259346962
3912,48.13670134582341,11.551899509606843,521.9915678557009,0.010486329905688763,0.006059985142201185,0.016617344692349434
3913,48.13670134230734,11.551899511346495,521.9920325912535,0.010570116341114044,0.006105341482907534,0.016783155500888824
3914,48.136701368089646,11.551899515508724,521.9931661775336,0.010655522346496582,0.006151466630399227,0.016948537901043892
3915,48.13670135534569,11.551899515934458,521.9934426164255,0.010738418437540531,0.006198169197887182,0.017112843692302704
3916,48.136701360770275,11.551899495145825,521.9932222133502,0.010838320478796959,0.006247843150049448,0.017285224050283432
3917,48.13670134962748,11.551899508604478,521.9955365583301,0.010910392738878727,0.006290641613304615,0.017441043630242348
3918,48.13670135612305,11.551899479187025,521.9913672944531,0.010992996394634247,0.00633708480745554,0.01760808937251568
3919,48.136701347713455,11.551899502187888,521.9924063831568,0.011063425801694393,0.006381139159202576,0.01776869222521782
3920,48.13670136145472,11.551899490658501,521.9931886428967,0.011140258051455021,0.00642819982022047,0.01793617755174637
3921,48.13670134597351,11.55189950546465,521.9949566200376,0.01123965997248888,0.006474760826677084,0.018098777160048485
3922,48.13670133695761,11.551899510577352,521.9947412842885,0.011682143434882164,0.0066674575209617615,0.018635811284184456
3923,48.13670134358018,11.551899503067235,521.9944503763691,0.011771504767239094,0.006712969858199358,0.018805550411343575
3924,48.13670134987088,11.551899500169801,521.9941275706515,0.011853661388158798,0.006757577881217003,0.01896592229604721
3925,48.13670137909758,11.551899488882,521.9937214683741,0.011928803287446499,0.0068045081570744514,0.019128670915961266
3926,48.136701348141195,11.551899507289464,521.9949740441516,0.01201099157333374,0.006852662656456232,0.01928907446563244
3927,48.13670134390116,11.551899497379567,521.9938932713121,0.012084183283150196,0.006895826663821936,0.019444437697529793
3928,48.13670134947689,11.551899507924661,521.9923537382856,0.01013852283358574,0.0058714416809380054,0.01591677777469158
3929,48.13670137110687,11.551899500220804,521.9932494973764,0.010222057811915874,0.005922083277255297,0.016102660447359085
3930,48.13670134638724,11.551899526221137,521.9933340372518,0.010303739458322525,0.005968871060758829,0.016276158392429352
3931,48.136701341384985,11.551899503152107,521.9900789000094,0.010380725376307964,0.006018513813614845,0.01644955761730671
3932,48.136701339181464,11.551899506395095,521.9904279923066,0.0104772774502635,0.0060683367773890495,0.016617966815829277
3933,48.13670131920581,11.551899512479764,521.9909959854558,0.010556284338235855,0.006113475188612938,0.016784070059657097
3934,48.1367013495362,11.551899503873063,521.990088625811,0.01063649170100689,0.006161414552479982,0.016956163570284843
3935,48.13670136299635,11.551899521156328,521.992481354624,0.010711791925132275,0.006206865888088942,0.01711975410580635
3936,48.136701343564745,11.551899512250921,521.9934097956866,0.010798878967761993,0.00625249557197094,0.01727745309472084
3937,48.13670134843681,11.551899506880835,521.9927959702909,0.010868149809539318,0.006294980179518461,0.01743132248520851
3938,48.13670132609303,11.551899513646816,521.9923219680786,0.01095246709883213,0.006337787490338087,0.01758633181452751
3939,48.136701345042,11.551899508914591,521.993226009421,0.011024657636880875,0.006383686326444149,0.017750797793269157
3940,48.13670133759795,11.551899501526524,521.9912203354761,0.011104372330009937,0.006427598651498556,0.017907708883285522
3941,48.136701330128645,11.551899507192006,521.9886618554592,0.01117182057350874,0.00646881852298975,0.018059929832816124
3942,48.13670134458028,11.551899502275258,521.9921253854409,0.011608685366809368,0.0066735767759382725,0.018603021278977394
3943,48.13670132051519,11.551899509189198,521.9898101696745,0.011692170985043049,0.006719333119690418,0.018774406984448433
3944,48.13670130512771,11.551899513691126,521.9929955545813,0.011769600212574005,0.006767082028090954,0.018942570313811302
3945,48.13670133550185,11.551899508057865,521.9929050281644,0.01186232641339302,0.006809267681092024,0.019100654870271683
